isolate.code,genus,species,name,group,environment,temperature,r,bv
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.708691695,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.785865047,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.12121252,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.140477428,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.142381488,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.143174191,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.151485837,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.155629037,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.084384335,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.131469702,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.276361133,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.341340563,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.484783954,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.514973718,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,0.124646183,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,0.218223028,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,0.283274185,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,0.291913428,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,0.327177697,2.268715388
549,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,0.440260857,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.034123355,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.196889813,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.236442438,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.347868531,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.382965142,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.402300728,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.469988122,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.609754482,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.613385061,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.651833385,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.834786504,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.873696344,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.014038069,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.040907146,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.045275099,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.072992152,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.076351185,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.120324474,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.176700694,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.321225577,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.34495438,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.428392994,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.455720997,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.473152574,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.164481857,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.174714685,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.17676551,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.253009346,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.265768879,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.310131434,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,32.5,0.101690631,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,32.5,0.228211736,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,32.5,0.264163784,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,32.5,0.380993934,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,32.5,0.395872115,2.268715388
550,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,32.5,0.640852267,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.418421998,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.503041638,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.55921805,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.564313581,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.583251804,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.463260233,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.531668883,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.644140783,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.687342672,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.750179007,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.764552333,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.090603796,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.097020668,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.123517294,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.135855979,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.141789745,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.187400534,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.299471017,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.354275337,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.36053481,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.452147814,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.232339669,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.27204321,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.280351349,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.357282389,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.405479642,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.410051118,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,32.5,0.129251437,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,32.5,0.269645038,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,32.5,0.360803777,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,32.5,0.464409087,2.268715388
551,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,32.5,0.496399831,2.268715388
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.43881542,2.268715388
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.474227836,2.268715388
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.522097973,2.268715388
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.575550473,2.268715388
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.617178273,2.268715388
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.623323706,2.268715388
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.531267448,2.268715388
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.657454498,2.268715388
552,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.728664088,2.268715388
